rental_id;car_id;checkin_type;state;delay_at_checkout_in_minutes;previous_ended_rental_id;time_delta_with_previous_rental_in_minutes
537849;388154;mobile;ended;-17;;
537882;353878;mobile;ended;4;;
538172;406388;mobile;ended;-5;;
538246;403552;mobile;ended;-51;;
538256;355949;mobile;ended;58;;
538280;378510;mobile;ended;105;;
538378;407417;mobile;ended;-239;;
538384;287157;mobile;ended;1218;;
538465;266589;mobile;ended;-91;;
538478;319886;connect;ended;-117;;
538535;297511;mobile;canceled;;;
538593;377591;connect;ended;9;;
538595;374626;mobile;ended;-142;;
538625;362971;mobile;ended;-157;;
538651;390734;mobile;ended;126;;
538719;338216;connect;ended;124;;
538742;397636;mobile;canceled;;;
538774;359162;mobile;ended;;;
538908;408214;mobile;ended;46;;
538922;355787;mobile;canceled;;;
538946;401612;mobile;ended;31;;
538958;272974;mobile;ended;14;;
539025;388795;mobile;ended;-233;;
539063;392656;mobile;ended;;;
539142;389958;mobile;ended;-115;;
539264;324683;mobile;canceled;;;
533828;380069;mobile;ended;-8;;
533946;357884;mobile;ended;-5;;
533962;355625;mobile;ended;392;;
534272;382884;mobile;ended;-993;;
534414;349861;mobile;ended;-130;539791;690
534492;404486;mobile;ended;197;;
534780;275062;connect;canceled;;;
535184;407681;mobile;canceled;;;
535223;371912;mobile;ended;33;;
535404;169247;mobile;ended;;;
535525;296967;connect;ended;-29;;
535604;279378;mobile;canceled;;;
535665;400945;mobile;ended;-51;;
531175;289171;mobile;canceled;;;
531535;368710;mobile;ended;271;;
531666;358124;mobile;canceled;;;
532009;345555;mobile;canceled;;;
532065;396034;connect;ended;-46;;
532182;297080;mobile;ended;;;
532341;274452;mobile;ended;2;;
532450;406826;mobile;ended;61;;
533351;379894;mobile;ended;-26;;
533591;377172;mobile;ended;33;540059;180
533701;340064;mobile;ended;-121;;
534277;383344;connect;ended;-61;;
534597;378768;mobile;ended;1294;;
535087;317330;connect;ended;-57;;
535190;358975;mobile;ended;-8;;
535260;374119;mobile;ended;51;;
535414;406037;mobile;ended;29;;
535488;277619;mobile;ended;165;;
535528;339540;mobile;ended;39;;
535589;373700;mobile;ended;18;;
535613;390379;mobile;ended;218;;
535695;203906;mobile;ended;39;;
535817;375318;mobile;ended;-67;;
535918;359884;mobile;ended;-8;;
535998;170536;mobile;ended;222;;
536016;266641;mobile;ended;-179;;
536100;382800;mobile;canceled;;;
536110;289720;connect;ended;10;;
536164;350904;mobile;ended;-76;;
536226;386086;mobile;ended;-39;;
536360;392108;mobile;ended;-7;;
536377;339138;connect;canceled;;;
536557;377312;mobile;ended;263;;
536597;401114;mobile;ended;-6;;
536649;371031;mobile;canceled;;;
536654;374291;mobile;ended;-96;;
536697;316042;mobile;ended;-4;566005;0
536716;321132;mobile;ended;29;;
536937;376626;mobile;ended;32;;
536966;369582;mobile;ended;1;;
537210;401673;mobile;canceled;;537250;60
537411;276919;mobile;ended;67;;
537429;408683;mobile;ended;323;;
537482;241021;connect;ended;-67;;
537577;335820;mobile;ended;3;;
537708;355843;mobile;ended;-412;;
537753;381299;mobile;ended;179;;
537791;207344;mobile;canceled;;;
537792;404433;mobile;ended;34;;
537937;333407;mobile;ended;-52;;
537941;388191;mobile;canceled;;;
538059;398661;mobile;ended;182;;
538089;225600;mobile;ended;60;;
538137;301073;mobile;ended;-34;;
538142;286832;mobile;ended;;;
538188;399456;mobile;ended;117;;
538204;402150;mobile;ended;-58;;
538252;280227;connect;ended;-12;551501;660
538354;294959;mobile;ended;61;;
538408;301411;mobile;ended;111;;
538488;404075;mobile;ended;85;;
538530;244438;mobile;ended;39;;
538634;315607;mobile;ended;;;
538716;356673;mobile;ended;90;529144;0
538844;365926;connect;ended;-136;537243;300
538988;316678;connect;canceled;;;
538994;324821;connect;ended;-66;529626;600
539003;329944;mobile;ended;24;;
539032;398023;mobile;ended;126;;
539034;374930;mobile;ended;-44;;
539113;349492;mobile;ended;19;;
539265;264558;mobile;canceled;;;
539294;300377;mobile;canceled;;;
539342;359800;mobile;ended;-23;;
539343;378992;mobile;ended;-290;;
539432;331285;mobile;ended;204;;
539449;388286;mobile;ended;;;
539509;392635;mobile;ended;-107;;
539576;334972;mobile;ended;-226;;
539738;383096;mobile;canceled;;;
539918;327344;mobile;ended;;;
539957;353840;mobile;ended;544;;
539977;397805;mobile;ended;-56;;
539996;405856;mobile;ended;36;;
540037;284977;mobile;ended;91;;
540279;407963;mobile;ended;;;
540302;347873;connect;ended;194;;
540464;326986;mobile;ended;-328;;
540518;371252;mobile;canceled;;;
540763;224133;mobile;canceled;;;
540778;300801;mobile;ended;0;;
540852;383594;mobile;ended;50;;
540867;189835;mobile;ended;0;;
540889;391189;mobile;ended;12;;
540913;408481;mobile;canceled;;;
540986;401281;connect;ended;-60;;
541046;357005;mobile;ended;226;565872;420
541064;406607;mobile;ended;170;;
541101;311635;mobile;ended;133;;
541155;336886;mobile;ended;39;533474;30
541238;307579;mobile;ended;-45;;
541241;363820;mobile;ended;199;;
541358;362299;mobile;canceled;;;
541400;403981;mobile;ended;32;;
541448;407888;mobile;ended;;;
541469;342362;mobile;ended;;;
541519;408821;mobile;ended;95;;
541527;367608;connect;canceled;;;
541530;320948;mobile;ended;-92;;
541716;404990;mobile;ended;55;;
566177;374741;connect;ended;-49;564143;690
566218;337235;mobile;ended;48;;
566324;351515;mobile;ended;-4;;
566347;341144;mobile;ended;-3;;
566395;414230;mobile;ended;24;562156;0
566499;405392;mobile;ended;92;;
566534;307364;connect;canceled;;;
566627;415250;mobile;ended;-55;;
566651;347464;connect;ended;32;;
566653;396528;mobile;ended;-23;;
566675;390541;mobile;ended;160;;
566704;390467;connect;ended;;;
566741;359367;mobile;ended;-12;;
566746;316449;mobile;ended;53;;
566789;305881;mobile;ended;144;;
566903;280539;mobile;ended;457;;
566944;327575;mobile;ended;-174;553521;540
566973;349894;connect;ended;-592;563509;60
567058;359045;connect;ended;88;;
567235;306446;mobile;ended;;;
567344;267021;mobile;ended;161;;
567351;312166;mobile;ended;22;;
567685;414342;mobile;ended;1;;
567791;354026;mobile;ended;18;;
567810;227330;mobile;ended;-39;;
567851;244266;mobile;ended;7;;
540115;363387;mobile;ended;-38;;
540121;401077;mobile;ended;-29;534332;30
540122;316829;mobile;ended;;;
540127;296967;connect;ended;7;519682;720
540135;308731;mobile;ended;37;;
540219;247185;mobile;ended;22;;
540220;387063;mobile;ended;-4;;
540239;409690;mobile;canceled;;539958;390
540322;398385;mobile;ended;190;;
540429;201627;mobile;ended;-61;;
540480;217076;mobile;ended;-335;;
540558;374486;mobile;ended;143;;
540595;334972;mobile;ended;47;;
540800;218845;mobile;canceled;;;
540849;408583;mobile;ended;106;;
540972;408517;mobile;ended;33;;
540996;282657;mobile;ended;-14;;
541020;396293;mobile;ended;80;;
541049;385523;connect;ended;82;;
541115;192997;mobile;ended;-3;;
541130;381821;mobile;ended;34;;
541139;402025;mobile;ended;;;
541310;368343;mobile;ended;62;;
541451;397840;mobile;ended;;;
541453;319866;connect;ended;41;;
541464;358082;connect;ended;-194;;
541591;360474;connect;ended;-77;;
541596;401460;mobile;ended;-1026;;
541601;334510;mobile;ended;-56;;
541604;410316;mobile;canceled;;;
541692;396086;mobile;ended;;;
541745;398586;connect;ended;298;;
541766;404130;connect;ended;-581;;
541897;321801;mobile;ended;3;539969;150
542172;374298;connect;ended;149;;
542278;346609;mobile;ended;5;;
542316;393107;mobile;ended;-110;;
542330;409992;mobile;ended;39;;
542371;410243;mobile;ended;87;;
542559;404774;mobile;canceled;;;
542576;302636;mobile;ended;;;
542582;410079;mobile;canceled;;;
542629;328256;mobile;ended;183;;
542713;263686;mobile;ended;-105;;
543018;343339;mobile;ended;-57;;
543052;336629;mobile;ended;94;;
543061;400976;mobile;ended;;;
543133;333797;mobile;ended;115;;
543351;367271;mobile;ended;-197;;
543367;359719;mobile;ended;33;;
543507;188162;mobile;canceled;;;
543585;394461;mobile;ended;;;
543630;373994;mobile;ended;-42;;
543736;241021;connect;ended;-361;540311;30
543748;245379;mobile;ended;-51;;
543839;409292;mobile;ended;-3;;
543942;365926;connect;ended;37;;
543964;409607;mobile;ended;;;
543978;406036;mobile;ended;;;
544046;380347;mobile;ended;18;;
544081;408952;mobile;ended;297;;
544148;366076;mobile;ended;101;;
544215;399951;mobile;ended;-2;;
544287;292785;mobile;ended;72;;
544289;358982;connect;ended;-103;;
544323;374741;connect;canceled;;;
567860;336416;connect;canceled;;;
567903;389966;mobile;ended;1;;
567994;409993;connect;ended;23;;
568035;402153;mobile;ended;47;;
568065;383110;connect;ended;-64;;
568143;300781;mobile;ended;126;563657;0
568284;346299;mobile;ended;1;;
568419;382444;mobile;ended;28;;
568526;305307;mobile;ended;30;554547;120
568569;385082;mobile;ended;469;;
568697;314221;mobile;ended;104;;
568803;386710;mobile;ended;;;
568827;416386;mobile;ended;;;
568839;395700;mobile;ended;-55;;
568935;415843;mobile;canceled;;;
569221;388736;mobile;ended;31;;
569250;352485;mobile;ended;24;;
569296;399441;mobile;ended;-2;;
570516;402856;mobile;ended;69;;
570592;263308;mobile;ended;;;
570651;337867;mobile;ended;1;;
570815;286391;connect;ended;25;;
570830;411002;mobile;ended;81;;
571394;405433;mobile;ended;107;561213;300
571415;310553;connect;ended;-251;;
571525;385178;connect;canceled;;;
571591;415629;mobile;ended;-5;565345;90
571925;193151;connect;ended;-56;;
572075;385303;connect;ended;27;;
572266;410896;connect;ended;-62;;
572892;413201;mobile;canceled;;;
572919;408445;mobile;ended;52;;
572975;381857;connect;ended;405;;
573073;383443;connect;ended;-44;;
573098;373685;connect;ended;4;;
573622;390479;mobile;ended;5;570957;120
574403;355843;mobile;ended;-2;;
574471;416930;mobile;canceled;;;
574820;318423;mobile;ended;-5;;
532992;390619;mobile;ended;11;;
533035;368304;mobile;ended;75;;
533250;407334;mobile;canceled;;;
533535;181236;mobile;ended;-4;;
533560;373666;mobile;ended;-177;;
534120;394674;mobile;ended;-3;;
534156;245154;connect;ended;90;;
534198;332564;mobile;ended;-67;;
534254;311353;mobile;ended;-30;;
534262;396131;mobile;ended;-188;;
534430;357148;mobile;ended;;;
534434;216148;connect;canceled;;;
534462;294875;mobile;ended;-6;;
534583;405970;mobile;canceled;;;
534990;390520;connect;canceled;;;
535215;396960;mobile;ended;-142;;
535246;302441;mobile;ended;30;;
535502;408910;mobile;canceled;;;
535599;404434;mobile;ended;-853;;
535647;317572;connect;ended;-89;533793;0
535882;364976;mobile;ended;-120;;
535935;367535;mobile;ended;72;546067;270
535977;354712;mobile;ended;-27;;
535984;361502;mobile;ended;;;
536058;212965;connect;canceled;;;
536066;355041;mobile;ended;61;;
536189;352015;connect;ended;-6;;
536310;180123;mobile;ended;-29;;
536563;387539;mobile;ended;515;;
536611;314912;mobile;canceled;;;
536648;406055;mobile;canceled;;;
536690;248539;mobile;ended;-1226;;
536718;336935;connect;ended;-39;;
536758;409206;mobile;canceled;;;
536787;393442;mobile;ended;183;;
536830;375311;mobile;canceled;;;
536844;309295;mobile;ended;21;;
536878;338148;mobile;ended;161;;
537047;408074;mobile;ended;;;
537096;366410;mobile;ended;-76;;
537141;262707;mobile;ended;3;;
537149;346487;mobile;ended;2883;;
537298;392479;mobile;ended;;;
537460;403991;mobile;canceled;;;
537477;334363;mobile;canceled;;;
537633;390010;mobile;ended;4;;
537666;377509;mobile;ended;-65;538177;240
538011;356551;connect;canceled;;;
538065;401651;mobile;ended;;;
538117;395841;mobile;ended;-103;;
538127;386413;mobile;ended;;;
538178;392368;connect;ended;1064;557772;720
538245;338306;mobile;ended;-2167;;
538301;380479;mobile;canceled;;;
538329;392070;mobile;ended;-93;;
538403;341861;connect;ended;-167;;
538440;308513;mobile;ended;41;;
538505;281266;mobile;ended;165;;
538538;337414;connect;ended;28;;
538685;272475;mobile;ended;56;;
538747;385295;mobile;ended;-9;;
538956;395490;mobile;ended;85;;
539146;370748;mobile;ended;143;;
539238;400142;mobile;ended;120;;
539272;376001;mobile;ended;;;
539276;323889;connect;ended;-84;;
539335;381908;mobile;ended;-83;;
539355;393968;connect;ended;66;;
539368;377290;mobile;ended;28;;
539703;400779;mobile;ended;-585;;
539758;397599;mobile;ended;138;540797;0
539824;396484;mobile;ended;279;;
539882;355097;mobile;ended;113;;
539955;402528;connect;ended;-5;;
540103;358982;connect;ended;-2;;
540172;203595;mobile;ended;-77;;
540275;409113;mobile;ended;6;;
540277;166540;connect;ended;-131;;
540347;384058;mobile;ended;10;;
540562;230201;connect;ended;-594;539340;180
540566;364546;mobile;ended;78;;
540592;375126;connect;ended;-65;;
540645;380479;mobile;ended;-5;;
540667;393209;mobile;ended;-56;;
540718;248034;mobile;ended;-212;;
540757;371952;mobile;ended;52;;
540818;280406;mobile;ended;52;;
540822;348485;connect;canceled;;;
540897;358895;connect;ended;10;;
535732;307227;mobile;ended;25;;
535791;253688;mobile;ended;-63;;
535932;378941;mobile;ended;-4;;
536037;300102;mobile;canceled;;;
536143;402469;mobile;ended;57;;
536202;346755;connect;ended;34;;
536203;409088;mobile;canceled;;541455;60
536511;364677;mobile;ended;-132;;
536631;374337;mobile;ended;-50;;
536791;309917;mobile;ended;-13;;
536996;395738;mobile;ended;-9;;
537029;338584;connect;ended;-43;542364;0
537036;257577;mobile;ended;-117;;
537089;381183;mobile;ended;13;;
537147;353865;mobile;ended;131;;
537220;366649;mobile;ended;27;;
537228;282543;mobile;canceled;;;
537342;400632;mobile;canceled;;;
537348;364681;mobile;canceled;;;
537420;399401;mobile;canceled;;;
537890;378963;mobile;ended;0;;
537917;295783;connect;canceled;;;
538033;326832;mobile;ended;-164;;
538056;336349;connect;ended;47;;
538069;408392;mobile;ended;585;;
538257;401964;mobile;ended;-122;;
538269;393723;connect;ended;-855;;
538414;301799;connect;ended;0;;
538487;198594;mobile;ended;181;;
538648;376126;mobile;ended;16;;
538667;255956;mobile;ended;84;;
538744;376775;mobile;ended;-14;;
538756;359641;mobile;ended;-73;534964;720
538837;374884;mobile;ended;33;;
538857;342208;mobile;ended;8;;
538889;335341;mobile;ended;2;;
538940;277831;mobile;ended;95;;
538944;408772;mobile;ended;4;;
538977;259467;mobile;ended;-6;;
539124;211876;connect;ended;-43;;
539135;409055;mobile;ended;49;;
539154;396528;mobile;ended;53;;
539274;195986;mobile;ended;15;;
539442;352745;connect;ended;-13;;
539444;349894;connect;ended;30;;
539497;387107;connect;ended;-108;;
539769;386786;mobile;ended;91;;
539801;314917;mobile;ended;-15;;
539867;319050;mobile;ended;15;;
539874;346208;connect;ended;-91;;
539877;374160;mobile;ended;21;;
539926;377748;mobile;ended;-70;;
539990;260298;mobile;ended;;;
540075;375621;mobile;ended;-123;;
540090;406126;connect;ended;-42;;
540210;308440;mobile;ended;-21;;
540304;220952;mobile;ended;72;;
540364;358326;mobile;canceled;;;
540376;385786;mobile;ended;;;
540395;351960;mobile;ended;47;;
540551;397713;mobile;ended;;;
540691;277526;mobile;canceled;;;
540725;393188;mobile;ended;31;;
540749;359175;mobile;canceled;;;
540803;380001;mobile;ended;51;;
540982;364882;connect;ended;-10;;
541003;216080;mobile;ended;-2;;
541022;397027;mobile;ended;30;;
541067;310250;mobile;canceled;;;
541079;356106;connect;ended;-24;531984;120
541275;332582;connect;canceled;;;
541285;277069;mobile;ended;-159;;
541296;401612;mobile;ended;318;;
541333;280227;connect;ended;75;;
541598;374676;mobile;ended;-4;;
541621;401871;connect;ended;-480;;
541655;276923;mobile;ended;97;;
541704;363133;connect;ended;-5;;
541757;409359;mobile;ended;31;;
541851;409993;mobile;ended;1055;;
541930;351597;connect;ended;-58;;
541970;405185;mobile;canceled;;;
542046;409096;mobile;ended;-14;;
542142;336126;mobile;ended;22;;
542192;389494;mobile;ended;-68;;
542220;331490;mobile;ended;148;;
542301;305155;connect;canceled;;;
542363;324389;mobile;ended;72;;
542372;191461;connect;ended;-70;;
542449;410539;mobile;ended;;;
542617;410214;mobile;ended;-11;;
542640;358082;connect;ended;-18;;
542670;381098;mobile;ended;;;
542698;403110;mobile;ended;39;;
542757;303172;mobile;ended;121;;
542828;410354;mobile;ended;41;;
542886;390078;mobile;ended;-5;;
542917;410002;mobile;ended;43;;
542962;337219;connect;ended;18;537400;240
542981;317978;mobile;ended;;;
543031;263494;mobile;ended;1188;;
543196;373392;mobile;ended;27;;
543265;324683;mobile;ended;66;;
543343;248300;connect;ended;140;564185;450
543363;195467;mobile;ended;;;
543386;311322;mobile;ended;149;;
543493;347959;mobile;ended;-49;;
543718;410840;mobile;ended;-95;;
543766;410554;mobile;ended;55;;
543777;373685;connect;ended;63;;
559865;398606;mobile;ended;;;
559876;382162;mobile;ended;19;;
559888;189142;mobile;ended;34;;
559899;375621;connect;canceled;;558588;660
559990;405593;mobile;ended;-80;;
560141;340442;mobile;ended;-3;;
560285;364907;connect;ended;-169;;
560391;369757;mobile;ended;-31;;
560404;368432;mobile;ended;-66;;
560485;216576;connect;ended;-52;567020;0
560492;338306;mobile;ended;-26;;
560651;396435;connect;ended;-4;;
560744;210110;mobile;ended;69;;
560814;371217;connect;ended;-7;;
560855;314031;mobile;ended;537;;
560977;364055;connect;ended;23;;
561000;290463;mobile;ended;-26;;
561185;406554;connect;ended;-5;;
561248;313369;mobile;ended;-23;;
561283;310258;mobile;ended;148;;
561350;377949;mobile;ended;55;;
561395;395204;connect;ended;117;;
561531;378510;mobile;ended;80;;
561733;345079;mobile;ended;17;;
561841;392026;mobile;canceled;;;
561913;411239;mobile;canceled;;;
562082;411376;mobile;ended;68;;
562112;355900;connect;canceled;;;
562183;262122;mobile;canceled;;;
